;;;1.05391e-008;0.0159908
;;;1.06391e-008;0.00639115
;;;1.07391e-008;0.0191907
;;;1.08391e-008;0.0159908
;;;1.09391e-008;0.0223905
;;;1.10391e-008;0.0255904
;;;1.11391e-008;0.0319902
;;;1.12391e-008;0.03519
;;;1.13391e-008;0.0383899
;;;1.14391e-008;0.0447897
;;;1.15391e-008;0.0415898
;;;1.16391e-008;0.0447897
;;;1.17391e-008;0.0383899
;;;1.18391e-008;0.03519
;;;1.19391e-008;0.0255904
;;;1.20391e-008;0.0223905
;;;1.21391e-008;0.0255904
;;;1.22391e-008;0.0287903
;;;1.23391e-008;0.0287903
;;;1.24391e-008;0.0255904
;;;1.25391e-008;0.0319902
;;;1.26391e-008;0.0287903
;;;1.27391e-008;0.0319902
;;;1.28391e-008;0.0319902
;;;1.29391e-008;0.0319902
;;;1.30391e-008;0.0319902
;;;1.31391e-008;0.03519
;;;1.32391e-008;0.03519
;;;1.33391e-008;0.0447897
;;;1.34391e-008;0.0415898
;;;1.35391e-008;0.0511894
;;;1.36391e-008;0.0575892
;;;1.37391e-008;0.0511894
;;;1.38391e-008;0.0479896
;;;1.39391e-008;0.0447897
;;;1.40391e-008;0.0479896
;;;1.41391e-008;0.0319902
;;;1.42391e-008;0.0255904
;;;1.43391e-008;0.0319902
;;;1.44391e-008;0.0319902
;;;1.45391e-008;0.0447897
;;;1.46391e-008;0.0575892
;;;1.47391e-008;0.0479896
;;;1.48391e-008;0.0383899
;;;1.49391e-008;0.0415898
;;;1.50391e-008;0.0447897
;;;1.51391e-008;0.0511894
;;;1.52391e-008;0.0479896
;;;1.53391e-008;0.03519
;;;1.54391e-008;0.0319902
;;;1.55391e-008;0.0383899
;;;1.56391e-008;0.0447897
;;;1.57391e-008;0.0511894
;;;1.58391e-008;0.0543893
;;;1.59391e-008;0.0607891
;;;1.60391e-008;0.0639889
;;;1.61391e-008;0.0607891
;;;1.62391e-008;0.0607891
;;;1.63391e-008;0.0415898
;;;1.64391e-008;0.0383899
;;;1.65391e-008;0.0383899
;;;1.66391e-008;0.0255904
;;;1.67391e-008;0.0319902
;;;1.68391e-008;0.0191907
;;;1.69391e-008;0.0191907
;;;1.70391e-008;0.0127909
;;;1.71391e-008;0.00959103
;;;1.72391e-008;-8.60127e-006
;;;1.73391e-008;-8.60127e-006
;;;1.74391e-008;0.00639115
;;;1.75391e-008;0.0223905
;;;1.76391e-008;0.0415898
;;;1.77391e-008;0.0607891
;;;1.78391e-008;0.0639889
;;;1.79391e-008;0.0607891
;;;1.80391e-008;0.0511894
;;;1.81391e-008;0.0415898
;;;1.82391e-008;0.0415898
;;;1.83391e-008;0.0447897
;;;1.84391e-008;0.0383899
;;;1.85391e-008;0.0447897
;;;1.86391e-008;0.0543893
;;;1.87391e-008;0.0479896
;;;1.88391e-008;0.0511894
;;;1.89391e-008;0.0511894
;;;1.90391e-008;0.0383899
;;;1.91391e-008;0.03519
;;;1.92391e-008;0.03519
;;;1.93391e-008;0.0319902
;;;1.94391e-008;0.0415898
;;;1.95391e-008;0.0415898
;;;1.96391e-008;0.0447897
;;;1.97391e-008;0.0383899
;;;1.98391e-008;0.0415898
;;;1.99391e-008;0.0447897
;;;2.00391e-008;0.0479896
;;;2.01391e-008;0.03519
;;;2.02391e-008;0.0255904
;;;2.03391e-008;0.0255904
;;;2.04391e-008;0.0159908
;;;2.05391e-008;0.0127909
;;;2.06391e-008;0.0191907
;;;2.07391e-008;0.0191907
;;;2.08391e-008;0.0127909
;;;2.09391e-008;0.0191907
;;;2.10391e-008;0.0223905
;;;2.11391e-008;0.0255904
;;;2.12391e-008;0.0287903
;;;2.13391e-008;0.0319902
;;;2.14391e-008;0.0287903
;;;2.15391e-008;0.03519
;;;2.16391e-008;0.03519
;;;2.17391e-008;0.0383899
;;;2.18391e-008;0.0415898
;;;2.19391e-008;0.0319902
;;;2.20391e-008;0.0255904
;;;2.21391e-008;0.0255904
;;;2.22391e-008;0.0191907
;;;2.23391e-008;0.0223905
;;;2.24391e-008;0.0287903
;;;2.25391e-008;0.03519
;;;2.26391e-008;0.0287903
;;;2.27391e-008;0.0287903
;;;2.28391e-008;0.0223905
;;;2.29391e-008;0.0287903
;;;2.30391e-008;0.0287903
;;;2.31391e-008;0.0287903
;;;2.32391e-008;0.0255904
;;;2.33391e-008;0.0319902
;;;2.34391e-008;0.0287903
;;;2.35391e-008;0.0319902
;;;2.36391e-008;0.0383899
;;;2.37391e-008;0.0415898
;;;2.38391e-008;0.0447897
;;;2.39391e-008;0.0479896
;;;2.40391e-008;0.0511894
;;;2.41391e-008;0.0511894
;;;2.42391e-008;0.0511894
;;;2.43391e-008;0.0511894
;;;2.44391e-008;0.0447897
;;;2.45391e-008;0.03519
;;;2.46391e-008;0.03519
;;;2.47391e-008;0.0319902
;;;2.48391e-008;0.03519
;;;2.49391e-008;0.03519
;;;2.50391e-008;0.0319902
;;;2.51391e-008;0.03519
;;;2.52391e-008;0.0447897
;;;2.53391e-008;0.0383899
;;;2.54391e-008;0.0383899
;;;2.55391e-008;0.0319902
;;;2.56391e-008;0.0319902
;;;2.57391e-008;0.0287903
;;;2.58391e-008;0.0287903
;;;2.59391e-008;0.0287903
;;;2.60391e-008;0.0255904
;;;2.61391e-008;0.0223905
;;;2.62391e-008;0.0159908
;;;2.63391e-008;0.0191907
;;;2.64391e-008;0.0191907
;;;2.65391e-008;0.0255904
;;;2.66391e-008;0.0255904
;;;2.67391e-008;0.0255904
;;;2.68391e-008;0.0223905
;;;2.69391e-008;0.0159908
;;;2.70391e-008;0.0127909
;;;2.71391e-008;0.0191907
;;;2.72391e-008;0.0287903
;;;2.73391e-008;0.0383899
;;;2.74391e-008;0.0287903
;;;2.75391e-008;0.0319902
;;;2.76391e-008;0.0223905
;;;2.77391e-008;0.0319902
;;;2.78391e-008;0.0287903
;;;2.79391e-008;0.0287903
;;;2.80391e-008;0.0223905
;;;2.81391e-008;0.0223905
;;;2.82391e-008;0.0127909
;;;2.83391e-008;0.0255904
;;;2.84391e-008;0.0223905
;;;2.85391e-008;0.0159908
;;;2.86391e-008;0.00639115
;;;2.87391e-008;0.0127909
;;;2.88391e-008;0.0159908
;;;2.89391e-008;0.0287903
;;;2.90391e-008;0.0319902
;;;2.91391e-008;0.0319902
;;;2.92391e-008;0.0287903
;;;2.93391e-008;0.0319902
;;;2.94391e-008;0.0287903
;;;2.95391e-008;0.0319902
;;;2.96391e-008;0.03519
;;;2.97391e-008;0.0319902
;;;2.98391e-008;0.0319902
;;;2.99391e-008;0.03519
;;;3.00391e-008;0.0287903
;;;3.01391e-008;0.03519
;;;3.02391e-008;0.03519
;;;3.03391e-008;0.0319902
;;;3.04391e-008;0.0319902
;;;3.05391e-008;0.0319902
;;;3.06391e-008;0.0223905
;;;3.07391e-008;0.0255904
;;;3.08391e-008;0.0223905
;;;3.09391e-008;0.0287903
;;;3.10391e-008;0.0255904
;;;3.11391e-008;0.0287903
;;;3.12391e-008;0.0255904
;;;3.13391e-008;0.0319902
;;;3.14391e-008;0.0415898
;;;3.15391e-008;0.0383899
;;;3.16391e-008;0.03519
;;;3.17391e-008;0.03519
;;;3.18391e-008;0.0287903
;;;3.19391e-008;0.0287903
;;;3.20391e-008;0.0287903
;;;3.21391e-008;0.0223905
;;;3.22391e-008;0.00959103
;;;3.23391e-008;0.0127909
;;;3.24391e-008;0.0159908
;;;3.25391e-008;0.0127909
;;;3.26391e-008;0.0223905
;;;3.27391e-008;0.0255904
;;;3.28391e-008;0.0255904
;;;3.29391e-008;0.0287903
;;;3.30391e-008;0.0319902
;;;3.31391e-008;0.0255904
;;;3.32391e-008;0.0223905
;;;3.33391e-008;0.0255904
;;;3.34391e-008;0.0127909
;;;3.35391e-008;0.0223905
;;;3.36391e-008;0.0191907
;;;3.37391e-008;0.0223905
;;;3.38391e-008;0.0287903
;;;3.39391e-008;0.0255904
;;;3.40391e-008;0.0255904
;;;3.41391e-008;0.0319902
;;;3.42391e-008;0.0255904
;;;3.43391e-008;0.0255904
;;;3.44391e-008;0.0159908
;;;3.45391e-008;0.0127909
;;;3.46391e-008;0.0127909
;;;3.47391e-008;0.0255904
;;;3.48391e-008;0.0287903
;;;3.49391e-008;0.0319902
;;;3.50391e-008;0.0383899
;;;3.51391e-008;0.0319902
;;;3.52391e-008;0.0287903
;;;3.53391e-008;0.0255904
;;;3.54391e-008;0.0159908
;;;3.55391e-008;0.00639115
;;;3.56391e-008;0.00959103
;;;3.57391e-008;0.0127909
;;;3.58391e-008;0.00959103
;;;3.59391e-008;0.0191907
;;;3.60391e-008;0.0191907
;;;3.61391e-008;0.0191907
;;;3.62391e-008;0.0159908
;;;3.63391e-008;0.00959103
;;;3.64391e-008;0.00959103
;;;3.65391e-008;0.0255904
;;;3.66391e-008;0.0287903
;;;3.67391e-008;0.0319902
;;;3.68391e-008;0.0287903
;;;3.69391e-008;0.0255904
;;;3.70391e-008;0.0127909
;;;3.71391e-008;0.00319128
;;;3.72391e-008;0.00319128
;;;3.73391e-008;0.00319128
;;;3.74391e-008;0.0159908
;;;3.75391e-008;0.0191907
;;;3.76391e-008;0.0159908
;;;3.77391e-008;0.0159908
;;;3.78391e-008;-8.60127e-006
;;;3.79391e-008;-0.00320848
;;;3.80391e-008;0.00319128
;;;3.81391e-008;0.00639115
;;;3.82391e-008;0.00959103
;;;3.83391e-008;0.0191907
;;;3.84391e-008;0.0191907
;;;3.85391e-008;0.0223905
;;;3.86391e-008;0.0159908
;;;3.87391e-008;0.00959103
;;;3.88391e-008;0.00319128
;;;3.89391e-008;0.00959103
;;;3.90391e-008;0.00959103
;;;3.91391e-008;0.0127909
;;;3.92391e-008;0.0255904
;;;3.93391e-008;0.0223905
;;;3.94391e-008;0.0191907
;;;3.95391e-008;0.0223905
;;;3.96391e-008;0.0127909
;;;3.97391e-008;0.0255904
;;;3.98391e-008;0.0159908
;;;3.99391e-008;0.00639115
;;;4.00391e-008;0.00639115
;;;4.01391e-008;-0.00320848
;;;4.02391e-008;-0.00640836
;;;4.03391e-008;-0.00320848
;;;4.04391e-008;0.00639115
;;;4.05391e-008;0.00319128
;;;4.06391e-008;0.00319128
;;;4.07391e-008;0.0159908
;;;4.08391e-008;0.0127909
;;;4.09391e-008;0.00959103
;;;4.10391e-008;0.0159908
;;;4.11391e-008;0.0159908
;;;4.12391e-008;0.00319128
;;;4.13391e-008;-8.60127e-006
;;;4.14391e-008;0.00319128
;;;4.15391e-008;0.00639115
;;;4.16391e-008;0.0159908
