0.0	7.177798329455787e-8	1.4355579552063798e-7	2.1533343667865217e-7	2.8711090676901204e-7	3.588882057921295e-7	4.3066533374841617e-7	5.024422906382838e-7	5.742190764621448e-7	6.4599569122041e-7	7.177721349134915e-7	7.89548407541801e-7	8.613245091057505e-7	9.331004396057518e-7	1.0048761990422158e-6	1.0766517874155558e-6	1.1484272047261818e-6	1.220202450974507e-6	1.2919775261609418e-6	1.3637524302858992e-6	1.4355271633497903e-6	1.5073017253530268e-6	1.5790761162960215e-6	1.6508503361791845e-6	1.7226243850029287e-6	1.794398262767665e-6	1.8661719694738055e-6	1.937945505121763e-6	2.009718869711947e-6	2.0814920632447718e-6	2.1532650857206472e-6	2.2250379371399855e-6	2.296810617503198e-6	2.3685831268106974e-6	2.4403554650628944e-6	2.512127632260202e-6	2.5838996284030313e-6	2.6556714534917936e-6	2.727443107526902e-6	2.7992145905087653e-6	2.8709859024377983e-6	2.9427570433144107e-6	3.0145280131390167e-6	3.0862988119120254e-6	3.158069439633849e-6	3.229839896304901e-6	3.3016101819255913e-6	3.373380296496332e-6	3.4451502400175344e-6	3.516920012489612e-6	3.5886896139129753e-6	3.6604590442880357e-6	3.7322283036152046e-6	3.803997391894894e-6	3.875766309127517e-6	3.947535055313487e-6	4.019303630453208e-6	4.091072034547098e-6	4.162840267595568e-6	4.2346083295990294e-6	4.3063762205578945e-6	4.378143940472573e-6	4.449911489343477e-6	4.521678867171019e-6	4.593446073955613e-6	4.6652131096976644e-6	4.736979974397592e-6	4.808746668055804e-6	4.880513190672712e-6	4.952279542248727e-6	5.024045722784262e-6	5.09581173227973e-6	5.1675775707355406e-6	5.2393432381521046e-6	5.311108734529837e-6	5.382874059869146e-6	5.454639214170448e-6	5.526404197434147e-6	5.5981690096606626e-6	5.669933650850401e-6	5.7416981210037785e-6	5.8134624201212044e-6	5.885226548203088e-6	5.956990505249844e-6	6.028754291261885e-6	6.10051790623962e-6	6.172281350183461e-6	6.244044623093823e-6	6.315807724971112e-6	6.387570655815746e-6	6.45933341562813e-6	6.531096004408679e-6	6.602858422157806e-6	6.674620668875923e-6	6.746382744563437e-6	6.818144649220767e-6	6.889906382848316e-6	6.961667945446502e-6	7.033429337015736e-6	7.105190557556426e-6
0.0	7.177780139954023e-8	1.4355543173111293e-7	2.1533289099512987e-7	2.871101791920026e-7	3.588872963221433e-7	4.3066424238596327e-7	5.024410173838747e-7	5.742176213162891e-7	6.459940541836182e-7	7.177703159862738e-7	7.895464067246675e-7	8.613223263992115e-7	9.330980750103174e-7	1.0048736525583961e-6	1.076649059043861e-6	1.1484242944671223e-6	1.2201993588285928e-6	1.2919742521286834e-6	1.3637489743678064e-6	1.4355235255463735e-6	1.507297905664796e-6	1.5790721147234865e-6	1.650846152722856e-6	1.7226200196633165e-6	1.79439371554528e-6	1.8661672403691573e-6	1.937940594135362e-6	2.0097137768443025e-6	2.081486788496395e-6	2.1532596290920477e-6	2.2250322986316735e-6	2.296804797115684e-6	2.368577124544491e-6	2.4403492809185062e-6	2.5121212662381424e-6	2.58389308050381e-6	2.65566472371592e-6	2.7274361958748877e-6	2.79920749698112e-6	2.870978627035032e-6	2.9427495860370334e-6	3.014520373987538e-6	3.0862909908869567e-6	3.1580614367356995e-6	3.2298317115341812e-6	3.3016018152828114e-6	3.373371747982002e-6	3.445141509632165e-6	3.5169111002337122e-6	3.5886805197870556e-6	3.660449768292607e-6	3.7322188457507762e-6	3.803987752161977e-6	3.87575648752662e-6	3.94752505184512e-6	4.019293445117883e-6	4.091061667345324e-6	4.1628297185278555e-6	4.234597598665889e-6	4.3063653077598356e-6	4.378132845810104e-6	4.449900212817111e-6	4.521667408781264e-6	4.59343443370298e-6	4.665201287582664e-6	4.736967970420734e-6	4.8087344822175966e-6	4.8805008229736685e-6	4.952266992689355e-6	5.024032991365073e-6	5.095798819001234e-6	5.167564475598246e-6	5.239329961156524e-6	5.311095275676479e-6	5.382860419158521e-6	5.454625391603065e-6	5.526390193010519e-6	5.598154823381297e-6	5.66991928271581e-6	5.741683571014469e-6	5.813447688277689e-6	5.8852116345058765e-6	5.9569754096994476e-6	6.028739013858811e-6	6.100502446984381e-6	6.1722657090765635e-6	6.24402880013578e-6	6.315791720162432e-6	6.387554469156942e-6	6.459317047119709e-6	6.531079454051154e-6	6.602841689951685e-6	6.674603754821716e-6	6.746365648661654e-6	6.818127371471918e-6	6.889888923252912e-6	6.961650304005054e-6	7.033411513728752e-6	7.105172552424417e-6
0.0	7.177759277243407e-8	1.4355501447748318e-7	2.1533226511555914e-7	2.8710934468707367e-7	3.5888625319243844e-7	4.3066299063206526e-7	5.02439557006366e-7	5.742159523157526e-7	6.459921765606363e-7	7.177682297414292e-7	7.895441118585427e-7	8.61319822912389e-7	9.330953629033799e-7	1.0048707318319262e-6	1.0766459296984412e-6	1.1484209565033352e-6	1.220195812247021e-6	1.2919704969299096e-6	1.3637450105524128e-6	1.4355193531149429e-6	1.507293524617911e-6	1.57906752506173e-6	1.6508413544468103e-6	1.7226150127735641e-6	1.7943885000424034e-6	1.866161816253739e-6	1.937934961407984e-6	2.009707935505549e-6	2.081480738546847e-6	2.1532533705322885e-6	2.225025831462286e-6	2.2967981213372504e-6	2.3685702401575936e-6	2.440342187923728e-6	2.5121139646360657e-6	2.5838855702950172e-6	2.6556570049009946e-6	2.7274282684544103e-6	2.7991993609556747e-6	2.8709702824052008e-6	2.942741032803399e-6	3.0145116121506832e-6	3.0862820204474634e-6	3.158052257694151e-6	3.229822323891159e-6	3.3015922190388984e-6	3.3733619431377812e-6	3.4451314961882185e-6	3.516900878190623e-6	3.588670089145406e-6	3.6604391290529795e-6	3.7322079979137534e-6	3.8039766957281406e-6	3.875745222496554e-6	3.947513578219405e-6	4.019281762897103e-6	4.091049776530061e-6	4.162817619118693e-6	4.234585290663408e-6	4.306352791164619e-6	4.378120120622736e-6	4.449887279038172e-6	4.521654266411338e-6	4.593421082742648e-6	4.665187728032509e-6	4.736954202281338e-6	4.808720505489545e-6	4.88048663765754e-6	4.952252598785735e-6	5.024018388874542e-6	5.095784007924374e-6	5.167549455935643e-6	5.2393147329087576e-6	5.3110798388441325e-6	5.382844773742176e-6	5.454609537603306e-6	5.526374130427925e-6	5.598138552216453e-6	5.669902802969297e-6	5.741666882686873e-6	5.81343079136959e-6	5.885194529017856e-6	5.956958095632089e-6	6.028721491212698e-6	6.1004847157600935e-6	6.172247769274686e-6	6.244010651756894e-6	6.315773363207121e-6	6.387535903625787e-6	6.459298273013295e-6	6.53106047137006e-6	6.6028224986964955e-6	6.674584354993013e-6	6.746346040260021e-6	6.818107554497937e-6	6.889868897707164e-6	6.961630069888122e-6	7.033391071041218e-6	7.105151901166865e-6
0.0	7.177735348457453e-8	1.435545359024294e-7	2.153315472539764e-7	2.871083875396272e-7	3.5888505675979355e-7	4.306615549148872e-7	5.024378820053201e-7	5.74214038031504e-7	6.459900229938504e-7	7.177658368927711e-7	7.895414797286778e-7	8.613169515019824e-7	9.330922522130971e-7	1.0048673818624323e-6	1.0766423404504018e-6	1.148417127977415e-6	1.2201917444438852e-6	1.2919661898502239e-6	1.3637404641968424e-6	1.4355145674841529e-6	1.5072884997125667e-6	1.5790622608824965e-6	1.6508358509943527e-6	1.7226092700485481e-6	1.794382518045494e-6	1.8661555949856015e-6	1.9379285008692842e-6	2.009701235696951e-6	2.0814737994690168e-6	2.1532461921858905e-6	2.225018413847986e-6	2.2967904644557138e-6	2.3685623440094858e-6	2.440334052509713e-6	2.5121055899568096e-6	2.583876956351185e-6	2.6556481516932515e-6	2.7274191759834223e-6	2.799190029222106e-6	2.870960711409717e-6	2.9427312225466655e-6	3.014501562633365e-6	3.0862717316702255e-6	3.1580417296576586e-6	3.229811556596078e-6	3.3015812124858936e-6	3.373350697327518e-6	3.445120011121361e-6	3.5168891538678374e-6	3.5886581255673576e-6	3.6604269262203325e-6	3.732195555827174e-6	3.8039640143882935e-6	3.8757323019041045e-6	3.947500418375019e-6	4.019268363801444e-6	4.091036138183797e-6	4.162803741522486e-6	4.234571173817925e-6	4.3063384350705235e-6	4.378105525280694e-6	4.449872444448849e-6	4.5216391925753996e-6	4.593405769660759e-6	4.665172175705335e-6	4.736938410709544e-6	4.8087044746737945e-6	4.880470367598499e-6	4.952236089484069e-6	5.024001640330917e-6	5.0957670201394544e-6	5.167532228910093e-6	5.239297266643244e-6	5.3110621333393185e-6	5.382826828998729e-6	5.45459135362189e-6	5.526355707209206e-6	5.598119889761096e-6	5.669883901277966e-6	5.741647741760233e-6	5.813411411208306e-6	5.885174909622594e-6	5.956938237003513e-6	6.0287013933514745e-6	6.100464378666888e-6	6.172227192950164e-6	6.243989836201718e-6	6.315752308421959e-6	6.387514609611302e-6	6.459276739770152e-6	6.531038698898926e-6	6.602800486998034e-6	6.674562104067891e-6	6.746323550108901e-6	6.818084825121484e-6	6.8898459291060466e-6	6.961606862063002e-6	7.033367623992763e-6	7.105128214895737e-6
0.0	7.177707902992303e-8	1.4355398699388609e-7	2.153307238923009e-7	2.871072897255791e-7	3.588836844941327e-7	4.3065990819837316e-7	5.024359608387125e-7	5.742118424155625e-7	6.459875529293346e-7	7.177630923804407e-7	7.895384607692926e-7	8.613136580963018e-7	9.330886843618808e-7	1.0048635395664402e-6	1.076638223710393e-6	1.1484127367941494e-6	1.2201870788181228e-6	1.291961249782724e-6	1.3637352496883646e-6	1.435509078535457e-6	1.5072827363244121e-6	1.5790562230556426e-6	1.6508295387295598e-6	1.7226026833465753e-6	1.7943756569071013e-6	1.866148459411548e-6	1.93792109086033e-6	2.0096935512538554e-6	2.0814658405925394e-6	2.153237958876791e-6	2.2250099061070243e-6	2.296781682283649e-6	2.3685532874070774e-6	2.440324721477722e-6	2.5120959844959936e-6	2.5838670764623054e-6	2.6556379973770666e-6	2.727408747240692e-6	2.79917932605359e-6	2.870949733816175e-6	2.942719970528857e-6	3.0144900361920494e-6	3.086259930806162e-6	3.158029654371608e-6	3.2297992068887987e-6	3.3015685883581457e-6	3.3733377987800602e-6	3.445106838154955e-6	3.516875706483241e-6	3.5886444037653308e-6	3.6604129300016346e-6	3.732181285192565e-6	3.8039494693385336e-6	3.875717482439952e-6	3.947485324497233e-6	4.019252995510787e-6	4.091020495481024e-6	4.16278782440836e-6	4.234554982293204e-6	4.306321969135968e-6	4.378088784937064e-6	4.449855429696903e-6	4.521621903415898e-6	4.59338820609446e-6	4.665154337732998e-6	4.73692029833193e-6	4.808686087891662e-6	4.8804517064126084e-6	4.952217153895179e-6	5.023982430339787e-6	5.095747535746845e-6	5.1675124701167624e-6	5.239277233449952e-6	5.3110418257468265e-6	5.382806247007794e-6	5.454570497233272e-6	5.526334576423666e-6	5.598098484579392e-6	5.669862221700859e-6	5.741625787788481e-6	5.813389182842669e-6	5.885152406863832e-6	5.956915459852385e-6	6.028678341808739e-6	6.100441052733306e-6	6.172203592626494e-6	6.2439659614887214e-6	6.3157281593203925e-6	6.387490186121927e-6	6.4592520418937275e-6	6.531013726636211e-6	6.602775240349789e-6	6.674536583034874e-6	6.746297754691873e-6	6.818058755321204e-6	6.889819584923272e-6	6.961580243498496e-6	7.033340731047282e-6	7.105101047570043e-6
0.0	7.177676424021377e-8	1.4355335741533497e-7	2.1532977952577538e-7	2.8710603057194664e-7	3.5888211055426064e-7	4.30658019473129e-7	5.024337573289635e-7	5.742093241221762e-7	6.459847198531785e-7	7.177599445223822e-7	7.895349981301988e-7	8.613098806770405e-7	9.330845921633192e-7	1.0048591325894457e-6	1.0766335019558327e-6	1.1484077002628914e-6	1.220181727511034e-6	1.2919555837006718e-6	1.3637292688322165e-6	1.43550278290608e-6	1.5072761259226743e-6	1.579049297882411e-6	1.6508222987857018e-6	1.7225951286329584e-6	1.7943677874245923e-6	1.8661402751610153e-6	1.9379125918426395e-6	2.009684737469876e-6	2.0814567120431377e-6	2.153228515562835e-6	2.2250001480293806e-6	2.2967716094431846e-6	2.3685428998046603e-6	2.4403140191142197e-6	2.5120849673722738e-6	2.5838557445792337e-6	2.6556263507355123e-6	2.7273967858415213e-6	2.7991670498976707e-6	2.8709371429043747e-6	2.942707064862043e-6	3.014476815771088e-6	3.0862463956319218e-6	3.1580158044449555e-6	3.2297850422106013e-6	3.3015541089292708e-6	3.373323004601376e-6	3.4450917292273274e-6	3.5168602828075378e-6	3.5886286653424198e-6	3.660396876832383e-6	3.7321649172778392e-6	3.8039327866792017e-6	3.8757004850368815e-6	3.947468012351291e-6	4.019235368622839e-6	4.091002553851941e-6	4.162769568039007e-6	4.234536411184448e-6	4.306303083288678e-6	4.378069584352105e-6	4.449835914375143e-6	4.5216020733582046e-6	4.593368061301701e-6	4.6651338782060415e-6	4.736899524071641e-6	4.808664998898909e-6	4.880430302688259e-6	4.9521954354401e-6	5.023960397154846e-6	5.095725187832909e-6	5.167489807474699e-6	5.239254256080627e-6	5.311018533651108e-6	5.38278264018655e-6	5.454546575687368e-6	5.526310340153972e-6	5.598073933586773e-6	5.669837355986182e-6	5.741600607352614e-6	5.813363687686481e-6	5.885126596988188e-6	5.956889335258152e-6	6.028651902496786e-6	6.1004142987044985e-6	6.172176523881701e-6	6.243938578028808e-6	6.315700461146227e-6	6.387462173234376e-6	6.45922371429366e-6	6.530985084324494e-6	6.602746283327287e-6	6.674507311302457e-6	6.7462681682504065e-6	6.818028854171556e-6	6.88978936906631e-6	6.961549712935087e-6	7.033309885778293e-6	7.105069887596341e-6
0.0	7.177640318762997e-8	1.4355263531115786e-7	2.1532869637099537e-7	2.8710458636755426e-7	3.588803053012462e-7	4.30655853172483e-7	5.024312299816765e-7	5.742064357292386e-7	6.459814704155805e-7	7.177563340411144e-7	7.895310266062519e-7	8.613055481114046e-7	9.330798985569849e-7	1.0048540779434031e-6	1.0766280862710728e-6	1.1484019235404042e-6	1.22017558975181e-6	1.2919490849057012e-6	1.3637224090024901e-6	1.4354955620425882e-6	1.5072685440264073e-6	1.5790413549543594e-6	1.6508139948268556e-6	1.722586463644308e-6	1.7943587614071286e-6	1.8661308881157282e-6	1.93790284377052e-6	2.009674628371914e-6	2.0814462419203233e-6	2.1532176844161593e-6	2.2249889558598335e-6	2.296760056251757e-6	2.368530985592342e-6	2.440301743882001e-6	2.5120723311211458e-6	2.5838427473101867e-6	2.6556129924495358e-6	2.7273830665396063e-6	2.799152969580807e-6	2.8709227015735527e-6	2.942692262518253e-6	3.0144616524153218e-6	3.086230871265169e-6	3.1579999190682055e-6	3.229768795824845e-6	3.301537501535499e-6	3.3733060362005785e-6	3.4450743998204944e-6	3.5168425923956604e-6	3.5886106139264873e-6	3.6603784644133868e-6	3.732146143856769e-6	3.803913652257047e-6	3.875680989614634e-6	3.947448155929941e-6	4.019215151203377e-6	4.090981975435355e-6	4.162748628626288e-6	4.2345151107765884e-6	4.3062814218866665e-6	4.378047561956932e-6	4.4498135309878e-6	4.521579328979681e-6	4.593344955932987e-6	4.665110411848127e-6	4.736875696725517e-6	4.808640810565566e-6	4.880405753368686e-6	4.9521705251352884e-6	5.023935125865786e-6	5.0956995555605905e-6	5.167463814220112e-6	5.239227901844764e-6	5.310991818434957e-6	5.382755563991101e-6	5.454519138513613e-6	5.526282542002898e-6	5.598045774459373e-6	5.669808835883447e-6	5.7415717262755326e-6	5.813334445636042e-6	5.885096993965385e-6	5.956859371263975e-6	6.028621577532223e-6	6.10038361277054e-6	6.172145476979338e-6	6.243907170159031e-6	6.315668692310026e-6	6.3874300434327405e-6	6.45919122352758e-6	6.53095223259496e-6	6.602713070635291e-6	6.6744737376489875e-6	6.7462342336364545e-6	6.8179945585981126e-6	6.889754712534363e-6	6.961514695445627e-6	7.033274507332311e-6	7.105034148194827e-6
0.0	7.177598907317698e-8	1.435518070833828e-7	2.1532745403102913e-7	2.871029299165277e-7	3.588782347402903e-7	4.3065336850272866e-7	5.024283312042545e-7	5.7420312284528e-7	6.459777434262163e-7	7.177521929474752e-7	7.895264714094687e-7	8.613005788126083e-7	9.330745151573063e-7	1.0048482804439735e-6	1.0766218746730225e-6	1.148395297844864e-6	1.2201685499599112e-6	1.2919416310185746e-6	1.3637145410212665e-6	1.4354872799683986e-6	1.507259847860382e-6	1.5790322446976296e-6	1.6508044704805523e-6	1.7225765252095622e-6	1.794348408885071e-6	1.8661201215074895e-6	1.9378916630772312e-6	2.0096630335947053e-6	2.0814342330603266e-6	2.153205261474505e-6	2.224976118837652e-6	2.296746805150179e-6	2.368517320412499e-6	2.4402876646250234e-6	2.5120578377881645e-6	2.5838278399023324e-6	2.6555976709679395e-6	2.727367330985399e-6	2.7991368199551197e-6	2.870906137877515e-6	2.9426752847529974e-6	3.014444260581977e-6	3.0862130653648667e-6	3.157981699102077e-6	3.2297501617940213e-6	3.30151845344111e-6	3.3732865740437554e-6	3.4450545236023676e-6	3.5168223021173612e-6	3.5885899095891465e-6	3.6603573460181343e-6	3.7321246114047363e-6	3.803891705749366e-6	3.875658629052433e-6	3.947425381314352e-6	4.0191919625355305e-6	4.090958372716383e-6	4.16272461185732e-6	4.234490679958755e-6	4.3062565770211e-6	4.378022303044761e-6	4.449787858030156e-6	4.521553241977694e-6	4.59331845488779e-6	4.665083496760848e-6	4.736848367597289e-6	4.808613067397518e-6	4.88037759616195e-6	4.952141953890994e-6	5.0239061405850636e-6	5.095670156244571e-6	5.167434000869928e-6	5.239197674461544e-6	5.310961177019832e-6	5.382724508545203e-6	5.454487669038072e-6	5.526250658498845e-6	5.598013476927939e-6	5.669776124325761e-6	5.7415386006927275e-6	5.813300906029247e-6	5.8850630403357295e-6	5.956825003612592e-6	6.028586795860242e-6	6.100348417079093e-6	6.172109867269553e-6	6.243871146432041e-6	6.31563225456696e-6	6.387393191674732e-6	6.459153957755757e-6	6.5309145528104545e-6	6.602674976839232e-6	6.674435229842506e-6	6.746195311820682e-6	6.817955222774179e-6	6.8897149627034e-6	6.9614745316087645e-6	7.03323392949068e-6	7.1049931563495585e-6
0.0	7.177551409865005e-8	1.4355085713562016e-7	2.1532602911132213e-7	2.871010300261675e-7	3.5887585988056826e-7	4.3065051867493595e-7	5.024250064096824e-7	5.741993230852198e-7	6.45973468701959e-7	7.177474432603124e-7	7.895212467606913e-7	8.612948792035076e-7	9.330683405891736e-7	1.0048416309180998e-6	1.0766147501906997e-6	1.1483876984073828e-6	1.2201604755685627e-6	1.2919330816746502e-6	1.363705516726057e-6	1.4354777807231958e-6	1.507249873666477e-6	1.5790217955563135e-6	1.6507935463931165e-6	1.7225651261772973e-6	1.7943365349092684e-6	1.8661077725894407e-6	1.9378788392182267e-6	2.009649734796037e-6	2.0814204593232852e-6	2.1531910128003813e-6	2.224961395227738e-6	2.2967316066057663e-6	2.3685016469348776e-6	2.4402715162154854e-6	2.512041214448e-6	2.583810741632833e-6	2.6555800977703965e-6	2.7273492828611034e-6	2.799118296905363e-6	2.870887139903588e-6	2.9426558118561908e-6	3.0144243127635832e-6	3.086192642626176e-6	3.1579608014443803e-6	3.2297287892186094e-6	3.3014966059492753e-6	3.3732642516367875e-6	3.445031726281559e-6	3.516799029884002e-6	3.5885661624445277e-6	3.6603331239635473e-6	3.7320999144414724e-6	3.8038665338787155e-6	3.875632982275688e-6	3.9473992596328036e-6	4.019165365950469e-6	4.0909313012290996e-6	4.162697065469107e-6	4.234462658670902e-6	4.306228080834897e-6	4.3779933319615026e-6	4.449758412051132e-6	4.5215233211041936e-6	4.593288059121105e-6	4.665052626102269e-6	4.736817022048108e-6	4.808581246959026e-6	4.880345300835438e-6	4.952109183677753e-6	5.023872895486385e-6	5.0956364362617455e-6	5.1673998060042455e-6	5.239163004714297e-6	5.310926032392312e-6	5.382688889038698e-6	5.4544515746538755e-6	5.526214089238248e-6	5.59797643279223e-6	5.669738605316235e-6	5.741500606810672e-6	5.813262437275956e-6	5.8850240967124925e-6	5.956785585120698e-6	6.0285469025009845e-6	6.100308048853763e-6	6.1720690241794406e-6	6.243829828478437e-6	6.315590461751157e-6	6.387350923998018e-6	6.459111215219425e-6	6.530871335415795e-6	6.6026312845875364e-6	6.6743910627350645e-6	6.746150669858786e-6	6.81791010595912e-6	6.8896693710364676e-6	6.961428465091251e-6	7.033187388123875e-6	7.104946140134753e-6
0.0	7.177496931978613e-8	1.4354976757936666e-7	2.1532439477915332e-7	2.8709885091955774e-7	3.588731360009918e-7	4.3064725002386715e-7	5.024211929885955e-7	5.74194964895589e-7	6.459685657452589e-7	7.17741995538017e-7	7.89515254274275e-7	8.612883419544448e-7	9.330612585789384e-7	1.0048340041481666e-6	1.0766065786625423e-6	1.148378982122476e-6	1.2201512145283805e-6	1.291923275880667e-6	1.3636951661797472e-6	1.435466885426033e-6	1.507238433619936e-6	1.5790098107618683e-6	1.6507810168522412e-6	1.7225520518914667e-6	1.7943229158799564e-6	1.8660936088181215e-6	1.9378641307063745e-6	2.009634481545126e-6	2.0814046613347897e-6	2.1531746700757758e-6	2.224944507768496e-6	2.296714174413362e-6	2.3684836700107867e-6	2.4402529945611798e-6	2.5120221480649553e-6	2.5837911305225236e-6	2.655559941934296e-6	2.7273285823006855e-6	2.799097051622102e-6	2.870865349898959e-6	2.9426334771316672e-6	3.014401433320639e-6	3.0861692184662854e-6	3.157936832569018e-6	3.2297042756292495e-6	3.3014715476473914e-6	3.3732386486238543e-6	3.44500557855905e-6	3.516772337453392e-6	3.5885389253072914e-6	3.6603053421211584e-6	3.7320715878954042e-6	3.8038376626304427e-6	3.875603566326684e-6	3.947369298984543e-6	4.019134860604426e-6	4.090900251186748e-6	4.162665470731921e-6	4.2344305192403565e-6	4.306195396712465e-6	4.377960103148659e-6	4.449724638549349e-6	4.521489002914948e-6	4.593253196245869e-6	4.6650172185425185e-6	4.736781069805315e-6	4.808544750034665e-6	4.880308259230984e-6	4.95207159739468e-6	5.023834764526165e-6	5.095597760625854e-6	5.167360585694157e-6	5.2391232397314854e-6	5.31088572273825e-6	5.382648034714862e-6	5.454410175661738e-6	5.526172145579282e-6	5.5979339444679125e-6	5.669695572328037e-6	5.741457029160069e-6	5.8132183149644205e-6	5.8849794297415005e-6	5.956740373491724e-6	6.0285011462155e-6	6.100261747913243e-6	6.17202217858536e-6	6.243782438232269e-6	6.315542526854374e-6	6.387302444452096e-6	6.459062191025838e-6	6.530821766576016e-6	6.602581171103041e-6	6.674340404607325e-6	6.746099467089276e-6	6.817858358549314e-6	6.889617078987841e-6	6.961375628405276e-6	7.033134006802026e-6	7.104892214178504e-6
